"","prop1.G1.residue0","prop1.G1.residue25","prop1.G1.residue50","prop1.G1.residue75","prop1.G1.residue100","prop1.G2.residue0","prop1.G2.residue25","prop1.G2.residue50","prop1.G2.residue75","prop1.G2.residue100","prop1.G3.residue0","prop1.G3.residue25","prop1.G3.residue50","prop1.G3.residue75","prop1.G3.residue100","prop2.G1.residue0","prop2.G1.residue25","prop2.G1.residue50","prop2.G1.residue75","prop2.G1.residue100","prop2.G2.residue0","prop2.G2.residue25","prop2.G2.residue50","prop2.G2.residue75","prop2.G2.residue100","prop2.G3.residue0","prop2.G3.residue25","prop2.G3.residue50","prop2.G3.residue75","prop2.G3.residue100","prop3.G1.residue0","prop3.G1.residue25","prop3.G1.residue50","prop3.G1.residue75","prop3.G1.residue100","prop3.G2.residue0","prop3.G2.residue25","prop3.G2.residue50","prop3.G2.residue75","prop3.G2.residue100","prop3.G3.residue0","prop3.G3.residue25","prop3.G3.residue50","prop3.G3.residue75","prop3.G3.residue100","prop4.G1.residue0","prop4.G1.residue25","prop4.G1.residue50","prop4.G1.residue75","prop4.G1.residue100","prop4.G2.residue0","prop4.G2.residue25","prop4.G2.residue50","prop4.G2.residue75","prop4.G2.residue100","prop4.G3.residue0","prop4.G3.residue25","prop4.G3.residue50","prop4.G3.residue75","prop4.G3.residue100","prop5.G1.residue0","prop5.G1.residue25","prop5.G1.residue50","prop5.G1.residue75","prop5.G1.residue100","prop5.G2.residue0","prop5.G2.residue25","prop5.G2.residue50","prop5.G2.residue75","prop5.G2.residue100","prop5.G3.residue0","prop5.G3.residue25","prop5.G3.residue50","prop5.G3.residue75","prop5.G3.residue100","prop6.G1.residue0","prop6.G1.residue25","prop6.G1.residue50","prop6.G1.residue75","prop6.G1.residue100","prop6.G2.residue0","prop6.G2.residue25","prop6.G2.residue50","prop6.G2.residue75","prop6.G2.residue100","prop6.G3.residue0","prop6.G3.residue25","prop6.G3.residue50","prop6.G3.residue75","prop6.G3.residue100","prop7.G1.residue0","prop7.G1.residue25","prop7.G1.residue50","prop7.G1.residue75","prop7.G1.residue100","prop7.G2.residue0","prop7.G2.residue25","prop7.G2.residue50","prop7.G2.residue75","prop7.G2.residue100","prop7.G3.residue0","prop7.G3.residue25","prop7.G3.residue50","prop7.G3.residue75","prop7.G3.residue100"
"2F60K",3.125,26.5625,45.3125,71.875,90.625,1.5625,21.875,48.4375,68.75,100,6.25,15.625,39.0625,73.4375,89.0625,1.5625,21.875,43.75,54.6875,84.375,3.125,28.125,45.3125,75,90.625,4.6875,17.1875,60.9375,92.1875,100,6.25,15.625,39.0625,73.4375,89.0625,1.5625,20.3125,43.75,53.125,84.375,3.125,28.125,64.0625,85.9375,100,1.5625,23.4375,43.75,53.125,84.375,3.125,21.875,45.3125,75,90.625,4.6875,17.1875,60.9375,92.1875,100,14.0625,17.1875,34.375,64.0625,85.9375,1.5625,23.4375,48.4375,75,100,3.125,3.125,40.625,65.625,90.625,3.125,26.5625,56.25,79.6875,100,6.25,15.625,51.5625,62.5,87.5,1.5625,9.375,37.5,53.125,84.375,1.5625,18.75,46.875,68.75,89.0625,3.125,26.5625,45.3125,71.875,90.625,4.6875,20.3125,48.4375,92.1875,100
"2VEQA",2.12389380530973,26.9026548672566,52.9203539823009,78.0530973451327,99.4690265486726,0.176991150442478,22.1238938053097,46.3716814159292,70.2654867256637,100,0.707964601769911,25.6637168141593,50.6194690265487,75.3982300884956,99.8230088495575,0.176991150442478,23.3628318584071,46.1946902654867,72.0353982300885,100,0.884955752212389,27.9646017699115,53.9823008849558,78.9380530973451,99.8230088495575,0.530973451327434,21.9469026548673,46.7256637168142,71.3274336283186,98.7610619469027,0.707964601769911,24.070796460177,49.0265486725664,74.3362831858407,99.8230088495575,0.176991150442478,23.3628318584071,47.0796460176991,74.1592920353982,100,0.530973451327434,26.9026548672566,52.212389380531,76.9911504424779,99.4690265486726,0.176991150442478,20.8849557522124,47.9646017699115,74.1592920353982,100,0.884955752212389,28.6725663716814,52.0353982300885,78.4070796460177,99.8230088495575,0.530973451327434,21.9469026548673,46.7256637168142,71.3274336283186,98.7610619469027,2.12389380530973,27.2566371681416,56.283185840708,72.9203539823009,96.9911504424779,0.176991150442478,24.6017699115044,48.3185840707965,73.8053097345133,100,2.30088495575221,23.716814159292,52.212389380531,83.0088495575221,99.4690265486726,0.530973451327434,25.8407079646018,49.5575221238938,76.9911504424779,99.8230088495575,1.06194690265487,23.0088495575221,48.3185840707965,73.6283185840708,99.646017699115,0.176991150442478,24.9557522123894,50.7964601769912,75.7522123893805,100,0.176991150442478,25.6637168141593,48.8495575221239,75.3982300884956,99.8230088495575,2.12389380530973,26.9026548672566,52.9203539823009,78.0530973451327,99.4690265486726,0.353982300884956,22.3008849557522,47.0796460176991,71.5044247787611,100
"1NEPA",0.769230769230769,24.6153846153846,63.8461538461538,80,99.2307692307692,1.53846153846154,25.3846153846154,40.7692307692308,59.2307692307692,100,2.30769230769231,21.5384615384615,49.2307692307692,80.7692307692308,98.4615384615385,1.53846153846154,20.7692307692308,40.7692307692308,59.2307692307692,100,0.769230769230769,26.1538461538462,52.3076923076923,80.7692307692308,99.2307692307692,3.07692307692308,23.8461538461538,57.6923076923077,74.6153846153846,93.8461538461538,2.30769230769231,23.0769230769231,50.7692307692308,79.2307692307692,98.4615384615385,1.53846153846154,20.7692307692308,39.2307692307692,56.1538461538462,100,0.769230769230769,24.6153846153846,60.7692307692308,80,99.2307692307692,5.38461538461539,25.3846153846154,38.4615384615385,58.4615384615385,100,0.769230769230769,21.5384615384615,51.5384615384615,76.1538461538462,99.2307692307692,3.07692307692308,23.8461538461538,57.6923076923077,74.6153846153846,93.8461538461538,3.07692307692308,12.3076923076923,57.6923076923077,71.5384615384615,90.7692307692308,1.53846153846154,25.3846153846154,45.3846153846154,70.7692307692308,100,0.769230769230769,13.0769230769231,65.3846153846154,84.6153846153846,99.2307692307692,0.769230769230769,23.8461538461538,57.6923076923077,80,100,2.30769230769231,21.5384615384615,49.2307692307692,76.9230769230769,98.4615384615385,1.53846153846154,20.7692307692308,46.9230769230769,62.3076923076923,96.1538461538462,2.30769230769231,21.5384615384615,47.6923076923077,79.2307692307692,100,0.769230769230769,24.6153846153846,63.8461538461538,80,99.2307692307692,1.53846153846154,26.9230769230769,39.2307692307692,62.3076923076923,96.1538461538462
"1ES9A",1.72413793103448,19.8275862068966,47.8448275862069,65.948275862069,98.7068965517241,0.862068965517241,28.448275862069,56.4655172413793,80.1724137931034,100,0.431034482758621,24.5689655172414,43.1034482758621,70.2586206896552,97.8448275862069,0.862068965517241,19.8275862068966,51.2931034482759,78.8793103448276,100,2.1551724137931,26.2931034482759,48.2758620689655,66.8103448275862,98.7068965517241,0.431034482758621,22.4137931034483,45.6896551724138,73.2758620689655,92.2413793103448,0.431034482758621,24.5689655172414,43.5344827586207,74.1379310344828,97.8448275862069,0.862068965517241,27.1551724137931,51.2931034482759,78.8793103448276,100,1.72413793103448,22.8448275862069,47.8448275862069,67.6724137931034,98.7068965517241,0.862068965517241,19.3965517241379,49.1379310344828,78.448275862069,99.5689655172414,2.1551724137931,26.2931034482759,51.7241379310345,68.1034482758621,100,0.431034482758621,22.4137931034483,45.6896551724138,73.2758620689655,92.2413793103448,4.31034482758621,15.948275862069,54.7413793103448,65.948275862069,92.2413793103448,0.431034482758621,27.1551724137931,50.4310344827586,76.7241379310345,100,1.72413793103448,15.5172413793103,36.6379310344828,67.6724137931034,98.7068965517241,0.431034482758621,26.2931034482759,54.7413793103448,73.2758620689655,98.7068965517241,5.17241379310345,24.5689655172414,43.1034482758621,66.8103448275862,93.5344827586207,0.862068965517241,19.3965517241379,49.5689655172414,78.0172413793103,100,1.29310344827586,28.0172413793103,50,72.8448275862069,97.8448275862069,1.72413793103448,19.8275862068966,47.8448275862069,65.948275862069,98.7068965517241,0.431034482758621,22.4137931034483,55.6034482758621,81.8965517241379,100
"5O99A",8.33333333333333,26.6666666666667,45,75,100,1.66666666666667,21.6666666666667,40,63.3333333333333,88.3333333333333,3.33333333333333,16.6666666666667,53.3333333333333,73.3333333333333,98.3333333333333,1.66666666666667,23.3333333333333,46.6666666666667,71.6666666666667,91.6666666666667,3.33333333333333,30,48.3333333333333,68.3333333333333,100,8.33333333333333,11.6666666666667,41.6666666666667,66.6666666666667,85,3.33333333333333,16.6666666666667,53.3333333333333,73.3333333333333,98.3333333333333,1.66666666666667,20,43.3333333333333,70,88.3333333333333,8.33333333333333,21.6666666666667,41.6666666666667,75,100,1.66666666666667,23.3333333333333,55,71.6666666666667,90,3.33333333333333,26.6666666666667,48.3333333333333,73.3333333333333,100,8.33333333333333,11.6666666666667,41.6666666666667,66.6666666666667,85,8.33333333333333,8.33333333333333,18.3333333333333,50,78.3333333333333,1.66666666666667,23.3333333333333,48.3333333333333,71.6666666666667,100,30,33.3333333333333,60,90,96.6666666666667,8.33333333333333,21.6666666666667,41.6666666666667,68.3333333333333,100,3.33333333333333,16.6666666666667,65,80,98.3333333333333,1.66666666666667,23.3333333333333,43.3333333333333,63.3333333333333,90,3.33333333333333,28.3333333333333,53.3333333333333,73.3333333333333,98.3333333333333,8.33333333333333,26.6666666666667,45,75,100,1.66666666666667,5,25,55,86.6666666666667
"4WNDB",11.3207547169811,28.3018867924528,45.2830188679245,58.4905660377358,77.3584905660377,1.88679245283019,16.9811320754717,54.7169811320755,81.1320754716981,100,5.66037735849057,20.7547169811321,43.3962264150943,73.5849056603774,96.2264150943396,1.88679245283019,15.0943396226415,50.9433962264151,75.4716981132076,100,5.66037735849057,20.7547169811321,33.9622641509434,52.8301886792453,88.6792452830189,18.8679245283019,35.8490566037736,56.6037735849057,73.5849056603774,92.4528301886792,5.66037735849057,22.6415094339623,47.1698113207547,73.5849056603774,96.2264150943396,1.88679245283019,15.0943396226415,50.9433962264151,75.4716981132076,100,11.3207547169811,28.3018867924528,41.5094339622642,58.4905660377358,81.1320754716981,1.88679245283019,11.3207547169811,60.377358490566,84.9056603773585,100,3.77358490566038,16.9811320754717,32.0754716981132,52.8301886792453,96.2264150943396,18.8679245283019,35.8490566037736,56.6037735849057,73.5849056603774,92.4528301886792,18.8679245283019,18.8679245283019,28.3018867924528,62.2641509433962,77.3584905660377,1.88679245283019,22.6415094339623,50.9433962264151,79.2452830188679,100,11.3207547169811,11.3207547169811,45.2830188679245,52.8301886792453,69.811320754717,5.66037735849057,30.188679245283,45.2830188679245,58.4905660377358,90.5660377358491,20.7547169811321,54.7169811320755,67.9245283018868,88.6792452830189,98.1132075471698,1.88679245283019,9.43396226415094,26.4150943396226,69.811320754717,100,1.88679245283019,7.54716981132075,32.0754716981132,79.2452830188679,96.2264150943396,11.3207547169811,28.3018867924528,45.2830188679245,58.4905660377358,77.3584905660377,3.77358490566038,26.4150943396226,54.7169811320755,75.4716981132076,100
"5GW9A",1.22699386503067,14.1104294478528,49.6932515337423,69.3251533742331,98.159509202454,0.613496932515337,29.4478527607362,52.1472392638037,77.3006134969325,100,2.45398773006135,24.5398773006135,46.0122699386503,70.5521472392638,99.3865030674847,0.613496932515337,29.4478527607362,52.1472392638037,73.6196319018405,100,1.22699386503067,22.6993865030675,47.239263803681,69.3251533742331,99.3865030674847,2.45398773006135,19.0184049079755,63.8036809815951,84.0490797546012,98.7730061349693,2.45398773006135,24.5398773006135,46.6257668711656,71.7791411042945,99.3865030674847,0.613496932515337,30.6748466257669,53.3742331288344,76.0736196319018,100,1.22699386503067,14.7239263803681,47.239263803681,69.9386503067485,98.7730061349693,0.613496932515337,28.2208588957055,53.3742331288344,76.0736196319018,100,1.22699386503067,23.3128834355828,46.0122699386503,69.3251533742331,99.3865030674847,2.45398773006135,19.0184049079755,63.8036809815951,84.0490797546012,98.7730061349693,4.29447852760736,7.97546012269939,15.3374233128834,84.0490797546012,98.159509202454,0.613496932515337,27.6073619631902,49.079754601227,74.8466257668712,100,6.13496932515337,14.7239263803681,51.5337423312883,61.3496932515337,93.8650306748466,1.22699386503067,22.0858895705521,49.079754601227,74.2331288343558,99.3865030674847,2.45398773006135,23.9263803680982,57.0552147239264,76.0736196319018,96.9325153374233,0.613496932515337,28.2208588957055,44.1717791411043,71.1656441717791,100,2.45398773006135,25.7668711656442,48.4662576687117,74.2331288343558,100,1.22699386503067,14.1104294478528,49.6932515337423,69.3251533742331,98.159509202454,0.613496932515337,29.4478527607362,53.3742331288344,75.4601226993865,98.7730061349693
"1KT6A",0.546448087431694,21.3114754098361,47.5409836065574,80.327868852459,98.9071038251366,3.82513661202186,27.8688524590164,50.2732240437158,72.6775956284153,97.2677595628415,2.18579234972678,24.5901639344262,49.7267759562842,73.7704918032787,100,1.63934426229508,26.2295081967213,45.9016393442623,71.0382513661202,97.2677595628415,0.546448087431694,25.6830601092896,55.1912568306011,82.5136612021858,100,1.09289617486339,15.8469945355191,47.5409836065574,72.6775956284153,98.3606557377049,2.18579234972678,24.5901639344262,50.8196721311475,73.7704918032787,100,3.82513661202186,25.1366120218579,45.3551912568306,71.0382513661202,97.2677595628415,0.546448087431694,21.3114754098361,47.5409836065574,80.327868852459,98.9071038251366,1.63934426229508,25.1366120218579,43.7158469945355,68.8524590163934,97.2677595628415,0.546448087431694,26.775956284153,58.4699453551913,83.0601092896175,100,1.09289617486339,15.8469945355191,47.5409836065574,72.6775956284153,98.3606557377049,1.09289617486339,10.3825136612022,46.448087431694,81.9672131147541,98.3606557377049,2.18579234972678,27.3224043715847,51.3661202185792,74.3169398907104,100,0.546448087431694,21.3114754098361,44.2622950819672,68.8524590163934,97.8142076502732,0.546448087431694,20.2185792349727,47.5409836065574,81.4207650273224,100,2.18579234972678,24.5901639344262,49.7267759562842,70.4918032786885,99.4535519125683,1.63934426229508,26.2295081967213,50.2732240437158,72.1311475409836,98.9071038251366,2.18579234972678,23.4972677595628,49.7267759562842,71.0382513661202,100,0.546448087431694,21.3114754098361,47.5409836065574,80.327868852459,98.9071038251366,3.82513661202186,28.9617486338798,51.9125683060109,72.6775956284153,97.2677595628415
"4AL0A",17.1052631578947,30.2631578947368,43.4210526315789,62.5,98.6842105263158,1.31578947368421,22.3684210526316,51.3157894736842,76.3157894736842,99.3421052631579,0.657894736842105,19.0789473684211,54.6052631578947,70.3947368421053,100,1.31578947368421,22.3684210526316,42.1052631578947,75,98.0263157894737,3.94736842105263,21.0526315789474,50.6578947368421,75.6578947368421,100,0.657894736842105,27.6315789473684,52.6315789473684,69.7368421052632,99.3421052631579,0.657894736842105,19.0789473684211,54.6052631578947,71.0526315789474,100,1.31578947368421,20.3947368421053,46.7105263157895,76.3157894736842,98.0263157894737,2.63157894736842,31.5789473684211,44.0789473684211,72.3684210526316,99.3421052631579,1.97368421052632,22.3684210526316,46.7105263157895,76.3157894736842,98.0263157894737,1.31578947368421,21.0526315789474,48.6842105263158,73.0263157894737,100,0.657894736842105,27.6315789473684,52.6315789473684,69.7368421052632,99.3421052631579,17.1052631578947,26.3157894736842,39.4736842105263,72.3684210526316,98.6842105263158,0.657894736842105,21.7105263157895,53.2894736842105,75,100,31.5789473684211,32.2368421052632,42.1052631578947,49.3421052631579,96.7105263157895,0.657894736842105,25.6578947368421,47.3684210526316,79.6052631578947,100,4.60526315789474,21.7105263157895,55.2631578947368,71.0526315789474,96.0526315789474,1.31578947368421,23.0263157894737,40.7894736842105,61.1842105263158,91.4473684210526,1.97368421052632,21.7105263157895,55.9210526315789,75.6578947368421,100,17.1052631578947,30.2631578947368,43.4210526315789,62.5,98.6842105263158,0.657894736842105,13.1578947368421,47.3684210526316,74.3421052631579,99.3421052631579
"1AYOA",0.769230769230769,27.6923076923077,53.0769230769231,75.3846153846154,95.3846153846154,2.30769230769231,20.7692307692308,43.8461538461538,76.9230769230769,100,1.53846153846154,25.3846153846154,46.9230769230769,71.5384615384615,99.2307692307692,2.30769230769231,20.7692307692308,43.8461538461538,76.9230769230769,100,0.769230769230769,25.3846153846154,54.6153846153846,70,95.3846153846154,1.53846153846154,27.6923076923077,46.9230769230769,78.4615384615385,96.1538461538462,1.53846153846154,25.3846153846154,51.5384615384615,73.8461538461538,99.2307692307692,2.30769230769231,17.6923076923077,39.2307692307692,70.7692307692308,100,0.769230769230769,27.6923076923077,53.0769230769231,74.6153846153846,95.3846153846154,3.84615384615385,22.3076923076923,44.6153846153846,72.3076923076923,100,0.769230769230769,23.0769230769231,50.7692307692308,73.0769230769231,99.2307692307692,1.53846153846154,27.6923076923077,46.9230769230769,78.4615384615385,96.1538461538462,14.6153846153846,27.6923076923077,46.1538461538462,63.8461538461538,84.6153846153846,1.53846153846154,23.0769230769231,46.9230769230769,72.3076923076923,100,0.769230769230769,12.3076923076923,63.0769230769231,86.9230769230769,95.3846153846154,0.769230769230769,19.2307692307692,47.6923076923077,73.8461538461538,97.6923076923077,1.53846153846154,24.6153846153846,55.3846153846154,76.1538461538462,99.2307692307692,2.30769230769231,23.8461538461538,41.5384615384615,66.1538461538462,100,1.53846153846154,23.0769230769231,45.3846153846154,73.8461538461538,99.2307692307692,0.769230769230769,27.6923076923077,53.0769230769231,75.3846153846154,95.3846153846154,2.30769230769231,22.3076923076923,44.6153846153846,70.7692307692308,100
"3QV0A",3.9647577092511,24.6696035242291,44.9339207048458,73.568281938326,98.6784140969163,0.881057268722467,23.3480176211454,54.1850220264317,72.6872246696035,100,0.440528634361233,26.431718061674,51.1013215859031,74.4493392070485,99.5594713656388,0.881057268722467,28.1938325991189,49.3392070484581,68.2819383259912,95.5947136563877,3.9647577092511,26.431718061674,50.2202643171806,74.4493392070485,96.9162995594714,0.440528634361233,18.0616740088106,45.8149779735683,85.0220264317181,100,0.440528634361233,26.8722466960352,51.9823788546256,77.0925110132159,99.5594713656388,0.881057268722467,25.5506607929515,54.1850220264317,70.4845814977974,95.5947136563877,1.3215859030837,19.3832599118943,42.7312775330396,73.568281938326,100,0.881057268722467,28.1938325991189,48.0176211453744,68.2819383259912,95.5947136563877,3.9647577092511,26.431718061674,50.6607929515419,74.4493392070485,96.9162995594714,0.440528634361233,18.0616740088106,45.8149779735683,85.0220264317181,100,5.72687224669604,11.4537444933921,27.3127753303965,85.0220264317181,98.6784140969163,0.440528634361233,24.6696035242291,50.6607929515419,74.0088105726872,100,4.40528634361233,25.9911894273128,45.374449339207,73.568281938326,96.9162995594714,0.440528634361233,20.2643171806167,52.863436123348,79.295154185022,100,4.84581497797357,26.431718061674,48.8986784140969,72.6872246696035,99.5594713656388,0.881057268722467,29.0748898678414,48.0176211453744,67.4008810572687,95.5947136563877,0.881057268722467,29.5154185022026,51.5418502202643,74.0088105726872,99.5594713656388,3.9647577092511,24.6696035242291,44.9339207048458,73.568281938326,98.6784140969163,0.440528634361233,16.2995594713656,53.7444933920705,74.8898678414097,100
"6CD9A",2.9940119760479,23.9520958083832,46.1077844311377,64.0718562874251,97.6047904191617,0.598802395209581,20.9580838323353,50.8982035928144,80.2395209580838,99.4011976047904,3.59281437125748,25.1497005988024,50.2994011976048,71.2574850299401,100,0.598802395209581,20.9580838323353,45.5089820359281,76.6467065868263,98.8023952095808,5.98802395209581,22.1556886227545,44.9101796407186,71.2574850299401,100,2.9940119760479,31.1377245508982,51.497005988024,73.0538922155689,99.4011976047904,3.59281437125748,27.5449101796407,53.2934131736527,79.0419161676647,100,0.598802395209581,18.562874251497,42.5149700598802,77.8443113772455,98.8023952095808,2.9940119760479,23.9520958083832,46.1077844311377,67.065868263473,99.4011976047904,0.598802395209581,18.562874251497,45.5089820359281,76.6467065868263,98.8023952095808,5.98802395209581,22.1556886227545,43.7125748502994,71.2574850299401,100,2.9940119760479,31.1377245508982,51.497005988024,73.0538922155689,99.4011976047904,2.9940119760479,22.7544910179641,40.7185628742515,62.2754491017964,92.2155688622754,0.598802395209581,23.3532934131737,52.0958083832335,79.0419161676647,100,10.7784431137725,26.9461077844311,44.311377245509,61.0778443113772,94.0119760479042,2.9940119760479,25.1497005988024,47.3053892215569,70.6586826347305,99.4011976047904,3.59281437125748,28.7425149700599,52.0958083832335,79.0419161676647,100,0.598802395209581,17.3652694610778,45.5089820359281,72.4550898203593,97.6047904191617,0.598802395209581,23.3532934131737,49.7005988023952,76.0479041916168,100,2.9940119760479,23.9520958083832,46.1077844311377,64.0718562874251,97.6047904191617,1.19760479041916,25.748502994012,53.2934131736527,82.0359281437126,99.4011976047904
"6A0EA",1.88679245283019,22.3270440251572,47.7987421383648,70.125786163522,98.1132075471698,0.628930817610063,25.7861635220126,55.9748427672956,80.188679245283,100,0.314465408805031,24.2138364779874,46.2264150943396,72.9559748427673,97.7987421383648,0.628930817610063,22.9559748427673,44.0251572327044,72.0125786163522,97.4842767295598,0.943396226415094,20.7547169811321,48.4276729559748,70.125786163522,98.1132075471698,0.314465408805031,33.3333333333333,60.062893081761,84.5911949685535,100,0.314465408805031,24.2138364779874,49.0566037735849,72.9559748427673,97.7987421383648,0.628930817610063,21.6981132075472,45.5974842767296,73.2704402515723,97.4842767295598,1.88679245283019,28.9308176100629,51.8867924528302,77.0440251572327,100,2.20125786163522,22.9559748427673,42.7672955974843,69.1823899371069,97.4842767295598,0.628930817610063,20.7547169811321,49.0566037735849,71.3836477987421,98.1132075471698,0.314465408805031,33.3333333333333,60.062893081761,84.5911949685535,100,2.51572327044025,10.6918238993711,43.3962264150943,71.0691823899371,95.5974842767296,0.314465408805031,24.5283018867925,49.685534591195,74.8427672955975,100,1.88679245283019,30.5031446540881,51.2578616352201,69.496855345912,98.1132075471698,0.314465408805031,21.0691823899371,49.0566037735849,77.6729559748428,100,1.57232704402516,27.6729559748428,50.314465408805,71.3836477987421,95.9119496855346,0.628930817610063,22.0125786163522,47.7987421383648,75.1572327044025,97.4842767295598,0.943396226415094,22.6415094339623,45.2830188679245,70.7547169811321,97.7987421383648,1.88679245283019,22.3270440251572,47.7987421383648,70.125786163522,98.1132075471698,0.314465408805031,27.6729559748428,58.4905660377358,82.3899371069182,100
"5TODA",2.64550264550265,22.2222222222222,47.0899470899471,79.8941798941799,98.9417989417989,0.529100529100529,20.1058201058201,46.031746031746,68.2539682539683,99.4708994708995,7.40740740740741,28.5714285714286,50.7936507936508,76.1904761904762,100,0.529100529100529,22.7513227513227,46.031746031746,72.4867724867725,100,5.29100529100529,29.6296296296296,55.026455026455,78.3068783068783,98.4126984126984,2.64550264550265,16.4021164021164,40.7407407407407,71.957671957672,98.9417989417989,7.40740740740741,28.5714285714286,55.026455026455,76.1904761904762,100,0.529100529100529,17.989417989418,46.031746031746,69.3121693121693,99.4708994708995,2.64550264550265,23.8095238095238,47.0899470899471,79.8941798941799,98.9417989417989,0.529100529100529,17.989417989418,46.031746031746,72.4867724867725,99.4708994708995,1.05820105820106,30.1587301587302,53.4391534391534,77.2486772486773,100,2.64550264550265,16.4021164021164,40.7407407407407,71.957671957672,98.9417989417989,2.64550264550265,14.8148148148148,33.3333333333333,79.8941798941799,98.9417989417989,0.529100529100529,25.3968253968254,49.7354497354497,71.957671957672,100,5.29100529100529,29.6296296296296,64.021164021164,82.5396825396825,91.5343915343915,2.64550264550265,22.2222222222222,48.1481481481481,78.8359788359788,99.4708994708995,7.40740740740741,30.1587301587302,50.7936507936508,71.957671957672,100,0.529100529100529,15.8730158730159,39.6825396825397,69.3121693121693,97.8835978835979,0.529100529100529,19.047619047619,46.031746031746,72.4867724867725,100,2.64550264550265,22.2222222222222,47.0899470899471,79.8941798941799,98.9417989417989,1.05820105820106,35.4497354497354,53.4391534391534,71.4285714285714,96.8253968253968
"6IUXA",3.16622691292876,22.9551451187335,47.2295514511873,72.5593667546174,98.6807387862797,0.527704485488127,25.3298153034301,50.131926121372,76.5171503957784,99.7361477572559,0.263852242744063,23.7467018469657,48.2849604221636,72.0316622691293,100,0.527704485488127,25.3298153034301,50.131926121372,77.3087071240106,99.7361477572559,3.16622691292876,22.9551451187335,47.2295514511873,68.3377308707124,100,0.263852242744063,25.5936675461741,49.0765171503958,73.6147757255937,98.1530343007916,0.263852242744063,25.8575197889182,51.4511873350923,73.8786279683377,100,0.527704485488127,26.1213720316623,51.1873350923483,76.7810026385224,99.7361477572559,1.31926121372032,20.3166226912929,44.5910290237467,70.976253298153,98.6807387862797,0.527704485488127,23.2189973614776,50.9234828496042,77.8364116094987,99.7361477572559,3.16622691292876,24.0105540897098,46.9656992084433,68.3377308707124,100,0.263852242744063,25.5936675461741,49.0765171503958,73.6147757255937,98.1530343007916,6.59630606860158,25.5936675461741,48.0211081794195,72.2955145118733,98.1530343007916,0.263852242744063,25.3298153034301,49.6042216358839,74.6701846965699,100,3.43007915567282,20.3166226912929,57.7836411609499,77.8364116094987,98.6807387862797,0.263852242744063,22.1635883905013,44.5910290237467,69.1292875989446,100,4.22163588390501,28.7598944591029,59.8944591029024,75.9894459102902,99.4722955145119,0.527704485488127,29.287598944591,50.9234828496042,76.5171503957784,99.7361477572559,0.527704485488127,23.4828496042216,50.6596306068602,76.2532981530343,100,3.16622691292876,22.9551451187335,47.2295514511873,72.5593667546174,98.6807387862797,0.263852242744063,27.1767810026385,49.3403693931398,74.4063324538259,99.7361477572559
"5UWCG",0.347222222222222,21.1805555555556,51.0416666666667,78.125,99.3055555555556,1.38888888888889,25.3472222222222,48.2638888888889,70.1388888888889,100,2.77777777777778,24.6527777777778,50,71.875,98.9583333333333,1.04166666666667,23.9583333333333,45.8333333333333,66.3194444444444,100,0.694444444444444,21.1805555555556,45.4861111111111,77.4305555555556,97.5694444444444,0.347222222222222,29.5138888888889,59.7222222222222,75.3472222222222,99.3055555555556,2.77777777777778,24.6527777777778,46.1805555555556,71.875,98.9583333333333,1.38888888888889,25,48.9583333333333,68.0555555555556,100,0.347222222222222,22.5694444444444,51.7361111111111,77.7777777777778,99.3055555555556,1.04166666666667,25,48.2638888888889,67.7083333333333,100,0.694444444444444,20.4861111111111,44.4444444444444,76.7361111111111,97.5694444444444,0.347222222222222,29.5138888888889,59.7222222222222,75.3472222222222,99.3055555555556,0.347222222222222,28.8194444444444,62.1527777777778,78.125,99.3055555555556,1.38888888888889,24.6527777777778,48.2638888888889,71.875,100,0.694444444444444,13.1944444444444,40.9722222222222,76.3888888888889,96.5277777777778,0.347222222222222,28.8194444444444,56.25,77.7777777777778,99.3055555555556,2.77777777777778,24.6527777777778,50,75.3472222222222,99.6527777777778,1.04166666666667,21.1805555555556,39.5833333333333,61.8055555555556,100,2.77777777777778,26.0416666666667,45.8333333333333,68.0555555555556,98.9583333333333,0.347222222222222,21.1805555555556,51.0416666666667,78.125,99.3055555555556,1.38888888888889,24.3055555555556,53.8194444444444,72.5694444444444,100
