"","Xc1.A","Xc1.R","Xc1.N","Xc1.D","Xc1.C","Xc1.E","Xc1.Q","Xc1.G","Xc1.H","Xc1.I","Xc1.L","Xc1.K","Xc1.M","Xc1.F","Xc1.P","Xc1.S","Xc1.T","Xc1.W","Xc1.Y","Xc1.V","Xc2.lambda.1"
"4W79A",9.15606621784469,8.24045959606022,7.32485297427576,15.565312570336,7.32485297427576,10.0716728396292,5.49363973070682,10.0716728396292,6.40924635249129,10.0716728396292,9.15606621784469,9.15606621784469,3.66242648713788,9.15606621784469,15.565312570336,16.4809191921204,4.57803310892235,4.57803310892235,10.9872794614136,11.9028860831981,0.0843933782155306
"6MZPA",17.4959967242566,11.9709451271229,12.8917870599785,10.1292612614117,5.52505159713366,23.0210483213902,12.8917870599785,16.575154791401,22.1002063885346,15.6543128585454,31.3086257170907,18.4168386571122,4.60420966427805,10.1292612614117,18.4168386571122,25.7835741199571,15.6543128585454,3.68336773142244,4.60420966427805,30.3877837842351,0.0791580671443901
"6MBKA",40.345454822154,29.3421489615666,25.6743803413707,25.6743803413707,5.50165293029373,52.2657028377904,20.172727411077,31.1760332716645,9.16942155048955,23.8404960312728,56.8504136130352,39.4285126671051,10.0863637055385,22.9235538762239,22.0066117211749,45.8471077524477,30.2590911166155,7.33553724039164,19.2557852560281,32.0929754267134,0.083057844951045
"3FSOA",3.62468583378621,10.8740575013586,1.8123429168931,7.24937166757241,0,8.15554312601896,9.96788604291207,9.96788604291207,3.62468583378621,5.43702875067931,9.96788604291207,3.62468583378621,0.906171458446552,4.53085729223276,6.34320020912586,8.15554312601896,3.62468583378621,0.906171458446552,1.8123429168931,10.8740575013586,0.0938285415534485
"4HCSA",4.54901796873468,5.45882156248161,7.27842874997549,3.63921437498774,5.45882156248161,3.63921437498774,0,2.72941078124081,0,1.81960718749387,6.36862515622855,9.09803593746936,0.909803593746936,2.72941078124081,3.63921437498774,3.63921437498774,4.54901796873468,1.81960718749387,1.81960718749387,4.54901796873468,0.0901964062530644
"3F4AA",6.32294584202917,13.5491696614911,2.70983393229821,9.93605775176012,1.80655595486548,8.12950179689464,7.22622381946191,13.5491696614911,10.8393357291929,2.70983393229821,18.0655595486548,4.51638988716369,5.41966786459643,3.61311190973095,4.51638988716369,13.5491696614911,6.32294584202917,4.51638988716369,8.12950179689464,7.22622381946191,0.0967220225672617
"6RNKA",13.8495566513091,12.0029490978013,15.696164204817,12.0029490978013,8.30973399078548,8.30973399078548,8.30973399078548,11.0796453210473,12.9262528745552,20.3126830885867,48.935100167959,14.7728604280631,8.30973399078548,24.9292019723564,11.0796453210473,25.8525057491104,13.8495566513091,4.61651888376971,18.4660755350788,22.1592906420946,0.0766962232460575
"6R4MA",9.23259942669177,5.53955965601506,9.23259942669177,8.30933948402259,3.69303977067671,16.6186789680452,2.76977982800753,21.2349786813911,10.1558593693609,14.7721590827068,18.4651988533835,7.38607954135342,0.923259942669177,5.53955965601506,14.7721590827068,7.38607954135342,9.23259942669177,0,6.46281959868424,13.8488991400377,0.0767400573308231
"3NVWC",56.8374326667764,31.1689146882322,32.0856474731802,33.0023802581282,17.4179229140121,44.0031736775043,15.5844573441161,56.8374326667764,19.2513884839081,37.5860441828683,50.4203031721404,43.0864408925563,14.6677245591681,33.9191130430763,31.1689146882322,47.6701048172964,48.5868376022444,5.50039670968804,22.9183196237002,51.3370359570884,0.0832672150519931
"6WHBA",23.9325582376244,17.4891771736486,9.20483009139399,12.8867621279516,8.28434708225459,18.409660182788,14.7277281462304,24.8530412467638,6.44338106397579,16.5686941645092,42.3422184204123,10.1253131005334,8.28434708225459,7.36386407311519,11.0457961096728,36.8193203655759,16.5686941645092,2.7614490274182,8.28434708225459,25.7735242559032,0.0795169908606012
"4ACJA",7.26105272423478,2.72289477158804,4.53815795264673,10.8915790863522,0.907631590529347,11.7992106768815,4.53815795264673,16.3373686295282,3.63052636211739,7.26105272423478,14.5221054484696,9.07631590529347,5.44578954317608,14.5221054484696,7.26105272423478,11.7992106768815,7.26105272423478,3.63052636211739,5.44578954317608,2.72289477158804,0.092368409470653
"6SVLC",12.771879103686,5.47366247300829,1.82455415766943,3.64910831533886,1.82455415766943,11.8596020248513,5.47366247300829,9.12277078834714,4.56138539417357,2.73683123650414,5.47366247300829,8.21049370951243,2.73683123650414,8.21049370951243,5.47366247300829,10.0350478671819,11.8596020248513,1.82455415766943,5.47366247300829,10.9473249460166,0.0877229211652857
"2Y0MB",2.71430389772337,9.95244762498567,1.80953593181558,6.33337576135452,0,5.42860779544673,3.61907186363115,1.80953593181558,1.80953593181558,3.61907186363115,8.1429116931701,3.61907186363115,1.80953593181558,0.904767965907788,3.61907186363115,5.42860779544673,0.904767965907788,1.80953593181558,0,3.61907186363115,0.0952320340922116
"1M4LA",19.0996194318438,10.0045625595372,11.8235739339985,14.5520909956905,1.81901137446131,11.8235739339985,10.9140682467679,20.9186308063051,7.27604549784524,19.0996194318438,20.9186308063051,13.6425853084598,2.72851706169197,14.5520909956905,9.09505687230655,29.104181991381,23.647147867997,6.36653981061459,17.2806080573825,14.5520909956905,0.0904943127693447
"1R0RI",1.83191925114157,0.915959625570786,4.57979812785393,1.83191925114157,5.49575775342471,2.74787887671236,0,3.66383850228314,0.915959625570786,0,3.66383850228314,3.66383850228314,0,1.83191925114157,2.74787887671236,3.66383850228314,3.66383850228314,0,2.74787887671236,2.74787887671236,0.0840403744292142
"6VMEC",5.51998822109651,2.75999411054825,0.919998036849418,3.67999214739767,0,8.27998233164476,4.59999018424709,2.75999411054825,0.919998036849418,2.75999411054825,10.1199784053436,6.43998625794592,2.75999411054825,1.83999607369884,0.919998036849418,5.51998822109651,1.83999607369884,0,0.919998036849418,2.75999411054825,0.0800019631505824
"4TX5A",20.3150612764335,8.3107068858137,1.84682375240305,3.69364750480609,0,25.8555325336426,12.9277662668213,4.61705938100761,9.23411876201523,7.38729500961218,17.5448256478289,8.3107068858137,4.61705938100761,0.923411876201523,1.84682375240305,14.7745900192244,16.6214137716274,1.84682375240305,7.38729500961218,9.23411876201523,0.0765881237984774
"6H02A",72.6559106882513,55.1817043201908,54.2620092481876,49.6635338881717,30.349937376105,69.8968254722417,60.6998747522099,54.2620092481876,54.2620092481876,75.4149959042608,169.223893248585,60.6998747522099,36.7878028801272,61.6195698242131,71.7362156162481,84.6119466242926,63.4589599682194,22.0726817280763,42.3059733121463,81.8528614082831,0.0803049279968196
"2R25A",7.3598613177262,5.51989598829465,11.9597746413051,13.7997399707366,0.919982664715775,11.9597746413051,9.19982664715775,6.43987865301043,1.83996532943155,19.3196359590313,17.4796706295997,10.1198093118735,3.6799306588631,6.43987865301043,1.83996532943155,11.0397919765893,7.3598613177262,1.83996532943155,2.75994799414733,2.75994799414733,0.0800173352842246
"4TZMA",17.3631639704402,11.8800595587223,13.7077610292949,17.3631639704402,2.74155220585898,14.6216117645812,8.22465661757695,9.13850735286328,6.3969551470043,12.7939102940086,19.1908654410129,11.8800595587223,6.3969551470043,14.6216117645812,8.22465661757695,21.0185669115855,11.8800595587223,1.82770147057266,7.31080588229062,14.6216117645812,0.0861492647136721
"1F3UA",9.11923085131304,6.38346159591913,2.73576925539391,3.64769234052522,0.911923085131304,8.20730776618174,6.38346159591913,10.9430770215757,1.82384617026261,3.64769234052522,10.0311539364443,7.29538468105044,0,2.73576925539391,4.55961542565652,9.11923085131304,7.29538468105044,1.82384617026261,0.911923085131304,10.0311539364443,0.0880769148686956
"6GGRA",6.36453715273564,14.5475134919672,6.36453715273564,10.0014155257274,4.54609796623974,8.18297633923154,8.18297633923154,10.9106351189754,6.36453715273564,10.9106351189754,10.0014155257274,7.27375674598359,0.909219593247948,4.54609796623974,13.6382938987192,7.27375674598359,10.0014155257274,0,5.45531755948769,9.09219593247948,0.0907804067520518
"5C79A",7.42635565618172,5.56976674213629,7.42635565618172,8.35465011320443,1.85658891404543,9.28294457022715,7.42635565618172,10.2112390272499,14.8527113123634,6.498061199159,10.2112390272499,12.996122398318,3.71317782809086,3.71317782809086,1.85658891404543,12.0678279412953,6.498061199159,1.85658891404543,3.71317782809086,3.71317782809086,0.0717055429772851
"2ZWAA",25.756072647394,24.8362129099871,35.8745297588703,38.6341089710911,10.1184571114762,36.7943894962772,25.756072647394,34.0348102840564,13.797896061104,51.5121452947881,65.310041355892,47.8327063451604,14.7177557985109,35.8745297588703,27.5957921222079,53.3518647696019,34.0348102840564,4.59929868703465,22.0766336977663,36.7943894962772,0.08014026259307
"5EJOA",5.47961546681039,3.65307697787359,6.39288471127879,5.47961546681039,0,2.7398077334052,5.47961546681039,5.47961546681039,0,5.47961546681039,8.21942320021559,8.21942320021559,3.65307697787359,1.8265384889368,5.47961546681039,5.47961546681039,6.39288471127879,1.8265384889368,1.8265384889368,2.7398077334052,0.0867307555316014
"5J41A",13.6725204870708,7.29201092643774,7.29201092643774,11.8495177554613,3.64600546321887,9.11501365804718,11.8495177554613,16.4070245844849,1.82300273160944,6.38050956063303,29.168043705751,10.9380163896566,1.82300273160944,6.38050956063303,10.0265150238519,9.11501365804718,8.20351229224246,1.82300273160944,10.9380163896566,12.7610191212661,0.0884986341952821
"1Z0JB",3.66211762496582,1.83105881248291,1.83105881248291,3.66211762496582,0.915529406241456,9.15529406241455,3.66211762496582,3.66211762496582,0.915529406241456,3.66211762496582,7.32423524993164,4.57764703120728,0,0.915529406241456,1.83105881248291,0.915529406241456,2.74658821872437,0,0.915529406241456,1.83105881248291,0.0844705937585445
"3E9KA",31.2031682797761,14.6838438963652,18.3548048704565,20.1902853575022,8.25966219170544,33.0386487668218,10.0951426787511,27.5322073056848,17.4370646269337,30.2854280362533,47.722492663187,34.8741292538674,8.25966219170544,18.3548048704565,21.108025601025,20.1902853575022,18.3548048704565,4.58870121761413,14.6838438963652,27.5322073056848,0.0822597564771732
"5KVMA",19.4438539485224,18.5179561414499,10.1848758777975,14.81436491316,7.40718245657998,16.6661605273049,30.5546276333924,12.0366714919425,12.962569299015,8.33308026365247,36.1100144758274,14.81436491316,0.925897807072497,17.5920583343774,19.4438539485224,36.1100144758274,20.3697517555949,5.55538684243498,6.48128464950748,20.3697517555949,0.0741021929275028
"4UFRB",2.71827027191242,9.06090090637475,2.71827027191242,6.34263063446232,14.4974414501996,7.2487207250998,2.71827027191242,9.96699099701222,11.7791711782872,1.81218018127495,5.43654054382485,5.43654054382485,2.71827027191242,7.2487207250998,3.6243603625499,6.34263063446232,3.6243603625499,0,3.6243603625499,1.81218018127495,0.0939099093625252
"5VKYA",2.79105941984492,1.86070627989661,12.094590819328,7.44282511958644,0.930353139948305,12.094590819328,1.86070627989661,4.65176569974153,7.44282511958644,10.2338845394314,16.7463565190695,12.094590819328,1.86070627989661,1.86070627989661,1.86070627989661,14.8856502391729,5.58211883968983,1.86070627989661,4.65176569974153,2.79105941984492,0.0696468600516948
"7CRVA",9.2734620348657,5.56407722091942,3.70938481394628,8.34611583137913,2.78203861045971,12.0555006453254,8.34611583137913,11.1281544418388,12.0555006453254,3.70938481394628,12.982846848812,5.56407722091942,6.49142342440599,10.2008082383523,12.0555006453254,15.7648854592717,12.982846848812,2.78203861045971,1.85469240697314,14.8375392557851,0.0726537965134304
"2DHOA",12.8823748833279,8.2815267107108,16.5630534214216,9.20169634523422,5.52101780714053,21.1639015940387,7.36135707618737,8.2815267107108,12.8823748833279,16.5630534214216,24.8445801321324,16.5630534214216,4.60084817261711,8.2815267107108,9.20169634523422,8.2815267107108,9.20169634523422,3.68067853809369,5.52101780714053,7.36135707618737,0.0798303654765782
"6JPLA",34.9116183311897,33.9928915330005,60.6359686804874,61.5546954786766,18.3745359637841,54.204881093163,20.2119895601625,57.8797882859198,28.4805307438653,73.4981438551363,98.3037674062447,63.392149075055,11.0247215782704,47.7737935058386,19.2932627619733,90.0352262225419,56.9610614877306,13.780901972838,35.8303451293789,64.3108758732442,0.0812732018107967
"5C5CA",33.8639104443587,23.7962613933331,22.8810205705126,31.1181879758972,6.40668575974353,25.6267430389741,22.8810205705126,34.7791512671792,8.23716740538454,30.2029471530767,29.2877063302562,23.7962613933331,9.15240822820505,17.3895756335896,19.2200572792306,29.2877063302562,21.9657797476921,6.40668575974353,14.6438531651281,29.2877063302562,0.0847591771794951
"3LLOA",9.21750288596024,2.76525086578807,7.37400230876819,9.21750288596024,0.921750288596024,7.37400230876819,4.60875144298012,9.21750288596024,2.76525086578807,11.0610034631523,11.0610034631523,6.45225202017217,0.921750288596024,5.53050173157614,4.60875144298012,10.1392531745563,6.45225202017217,0,8.29575259736422,13.8262543289404,0.0782497114039761
"6AO3A",13.9155434695463,1.8554057959395,1.8554057959395,6.49392028578827,6.49392028578827,23.1925724492438,15.7709492654858,12.9878405715765,1.8554057959395,7.42162318375802,37.1081159187901,6.49392028578827,1.8554057959395,2.78310869390926,11.132434775637,18.554057959395,7.42162318375802,3.71081159187901,2.78310869390926,12.9878405715765,0.0722971020302476
"5TUUA",9.21896989249305,8.29707290324374,7.37517591399444,5.53138193549583,3.68758795699722,12.9065578494903,11.984660860241,6.45327892474514,2.76569096774792,10.1408668817424,11.984660860241,8.29707290324374,3.68758795699722,7.37517591399444,6.45327892474514,9.21896989249305,6.45327892474514,0,1.84379397849861,9.21896989249305,0.0781030107506949
"3FZEA",5.50690357332674,6.42472083554786,11.0138071466535,15.6028934577591,2.75345178666337,11.9316244088746,3.67126904888449,5.50690357332674,3.67126904888449,13.7672589333168,22.0276142933069,13.7672589333168,0.917817262221123,10.0959898844324,3.67126904888449,22.0276142933069,8.26035535999011,1.83563452444225,7.34253809776898,10.0959898844324,0.0821827377788771
"3BVXA",49.3503940754202,53.9198750083295,35.6419512766924,58.4893559412388,10.0528580524004,48.4364978888384,52.0920826351658,57.575459754657,45.6948093290928,37.4697436498561,92.3035148447675,47.5226017022565,25.589093224292,41.1253283961835,57.575459754657,69.4561101802211,52.0920826351658,19.191819918219,34.7280550901105,66.7144216204755,0.0861038134181437
"1PSRA",5.58336352598748,2.79168176299374,4.6528029383229,10.2361664643104,1.86112117532916,4.6528029383229,2.79168176299374,5.58336352598748,2.79168176299374,5.58336352598748,6.51392411365206,11.166727051975,3.72224235065832,5.58336352598748,2.79168176299374,8.37504528898123,4.6528029383229,0,2.79168176299374,0.930560587664581,0.0694394123354192
"5TV1A",19.3160383761356,21.1556610786247,13.7971702686683,25.7547178348475,7.35849080995644,20.2358497273802,11.9575475661792,16.556604322402,11.0377362149347,11.0377362149347,34.9528313472931,28.5141518885812,2.75943405373366,18.3962270248911,28.5141518885812,22.0754724298693,22.0754724298693,0,10.1179248636901,35.8726426985376,0.0801886487554456
"4K0NA",19.3333462537196,8.2857198230227,11.9682619665883,11.0476264306969,4.60317767945705,21.1746173255025,7.36508428713129,12.8888975024798,2.76190660767423,6.44444875123988,27.6190660767423,16.5714396460454,1.84127107178282,11.0476264306969,12.8888975024798,10.1269908948055,13.8095330383712,0.920635535891411,7.36508428713129,15.650804110154,0.0793644641085891
"3AFOA",12.94119326916,15.7143061125515,22.1849027471315,20.3361608515372,3.69748379118858,15.7143061125515,12.94119326916,21.2605317993344,11.0924513735658,26.8067574861172,34.2017250684944,22.1849027471315,3.69748379118858,15.7143061125515,24.9580155905229,34.2017250684944,25.8823865383201,2.77311284339144,6.47059663458002,25.8823865383201,0.075629052202854
"2QSFA",25.4853139904289,38.2279709856433,22.7547446343115,26.3955037758013,12.7426569952144,34.5872118441535,11.832467209842,25.4853139904289,9.10189785372459,29.1260731319187,34.5872118441535,52.7910075516026,12.7426569952144,19.1139854928216,19.1139854928216,26.3955037758013,20.9343650635666,10.0120876390971,17.2936059220767,36.4075914148984,0.0898102146275404
"3GAXA",9.15337792560302,7.32270234048242,4.57668896280151,6.40736454792211,5.49202675536181,4.57668896280151,6.40736454792211,6.40736454792211,2.74601337768091,1.8306755851206,6.40736454792211,6.40736454792211,2.74601337768091,4.57668896280151,7.32270234048242,7.32270234048242,6.40736454792211,0.915337792560302,3.66135117024121,9.15337792560302,0.0846622074396981
"5LX9A",16.5181615805211,11.0121077203474,5.50605386017369,11.9297833637097,9.17675643362282,10.0944320769851,7.34140514689826,25.6949180141439,11.9297833637097,22.9418910840571,31.2009718743176,7.34140514689826,7.34140514689826,29.365620587593,12.847459007072,17.4358372238834,7.34140514689826,7.34140514689826,11.9297833637097,17.4358372238834,0.0823243566377175
"3W15B",3.7317656126062,2.79882420945465,5.5976484189093,7.4635312252124,1.8658828063031,5.5976484189093,3.7317656126062,4.66470701575775,1.8658828063031,6.53058982206085,7.4635312252124,7.4635312252124,0.93294140315155,3.7317656126062,2.79882420945465,18.658828063031,3.7317656126062,0.93294140315155,0,4.66470701575775,0.0670585968484496
"3VL1A",21.1487613768285,14.712181827359,29.424363654718,27.5853409262981,5.51706818525962,24.8268068336683,10.1146250063093,29.424363654718,11.0341363705192,28.504852290508,29.424363654718,22.0682727410385,4.59755682104969,20.2292500126186,10.1146250063093,30.3438750189279,26.6658295620882,2.75853409262981,11.0341363705192,26.6658295620882,0.0804886357900629
"4GMUA",40.0920947980408,26.4243352077996,24.6019672624341,23.6907832897514,11.8453916448757,46.47038260682,16.4013115082894,50.115118497551,10.934207672193,35.5361749346271,46.47038260682,36.4473589073098,17.3124954809722,25.5131512351169,40.0920947980408,29.1578871258479,20.0460473990204,14.5789435629239,12.7565756175584,29.1578871258479,0.088816027317254
"3CJ1A",32.0242792404936,24.7044439855236,13.7246911030687,21.9595057649099,9.14979406871245,15.5546499168112,21.9595057649099,35.6841968679786,15.5546499168112,13.7246911030687,41.174073309206,11.8947322893262,7.31983525496996,20.1295469511674,21.9595057649099,30.1943204267511,31.1092998336223,6.40485584809872,16.4696293236824,26.5344027992661,0.0850205931287546
"3MXNA",6.47954719380239,1.85129919822926,6.47954719380239,8.33084639203165,2.77694879734388,6.47954719380239,5.55389759468777,6.47954719380239,1.85129919822926,8.33084639203165,19.4386415814072,12.9590943876048,6.47954719380239,5.55389759468777,5.55389759468777,17.5873423831779,7.40519679291702,0.925649599114628,3.70259839645851,11.1077951893755,0.0743504008853723
"5XYFA",19.9965075542248,11.8161181002238,0.908932161555675,4.54466080777837,2.72679648466702,14.5429145848908,15.4518467464465,10.9071859386681,4.54466080777837,3.6357286462227,26.3590326851146,9.08932161555675,3.6357286462227,6.36252513088972,12.7250502617794,9.08932161555675,4.54466080777837,4.54466080777837,4.54466080777837,15.4518467464465,0.0910678384443251
"7S5AA",1.82591522823055,5.47774568469164,3.6518304564611,3.6518304564611,3.6518304564611,3.6518304564611,5.47774568469164,0.912957614115274,0.912957614115274,8.21661852703746,2.73887284234582,6.39070329880692,0.912957614115274,2.73887284234582,5.47774568469164,3.6518304564611,3.6518304564611,0.912957614115274,0.912957614115274,4.56478807057637,0.0870423858847261
"1HULA",2.78713574705312,5.57427149410624,4.64522624508853,1.85809049803541,1.85809049803541,9.29045249017706,6.50331674312394,6.50331674312394,2.78713574705312,7.43236199214165,13.9356787352656,7.43236199214165,0.929045249017706,3.71618099607082,2.78713574705312,3.71618099607082,9.29045249017706,0.929045249017706,1.85809049803541,6.50331674312394,0.0709547509822938
"3BHDA",19.2534425108999,13.7524589363571,0.916830595757137,10.0851365533285,1.83366119151427,22.0039342981713,9.16830595757137,19.2534425108999,9.16830595757137,3.66732238302855,28.4217484684713,7.3346447660571,3.66732238302855,4.58415297878569,11.9187977448428,11.9187977448428,11.0019671490856,2.75049178727141,6.41781417029996,17.4197813193856,0.0831694042428625
"3PFYA",13.8173388287767,9.21155921918447,13.8173388287767,10.1327151411029,2.76346776575534,15.6596506726136,8.29040329726602,7.36924737534758,13.8173388287767,8.29040329726602,3.68462368767379,9.21155921918447,8.29040329726602,6.44809145342913,4.60577960959224,6.44809145342913,5.52693553151068,0.921155921918447,11.9750269849398,10.1327151411029,0.0788440780815529
"4U19A",21.2657085526537,10.1705562643126,13.8689403604263,11.0951522883411,4.62298012014211,17.56732445654,4.62298012014211,17.56732445654,9.24596024028422,12.9443443363979,21.2657085526537,17.56732445654,6.47217216819896,14.7935363844548,12.0197483123695,17.56732445654,17.56732445654,1.84919204805685,5.54757614417054,17.56732445654,0.0754039759715775
"7NSZAAA",17.3013324326024,9.10596443821177,5.46357866292706,11.8377537696753,2.73178933146353,5.46357866292706,9.10596443821177,20.0331217640659,10.0165608820329,10.9271573258541,10.9271573258541,9.10596443821177,6.37417510674824,8.19536799439059,18.2119288764235,11.8377537696753,8.19536799439059,3.64238577528471,6.37417510674824,12.7483502134965,0.089403556178823
"4JOIC",4.58706289903506,7.3393006384561,0.917412579807013,3.66965031922805,2.75223773942104,6.42188805864909,11.9263635374912,10.0915383778771,3.66965031922805,2.75223773942104,14.6786012769122,3.66965031922805,3.66965031922805,1.83482515961403,5.50447547884208,6.42188805864909,5.50447547884208,0.917412579807013,4.58706289903506,11.0089509576842,0.082587420192987
"3U12A",5.52323781926371,7.36431709235162,5.52323781926371,3.68215854617581,0,5.52323781926371,5.52323781926371,11.9670152750714,9.20539636543952,9.20539636543952,11.9670152750714,9.20539636543952,4.60269818271976,4.60269818271976,6.44377745580766,15.6491738212472,3.68215854617581,0.920539636543952,0.920539636543952,8.28485672889557,0.0794603634560481
"3O12A",10.9588223821904,9.13235198515865,4.56617599257933,10.9588223821904,0.913235198515865,11.8720575807062,6.39264638961106,21.0044095658649,10.0455871836745,4.56617599257933,17.3514687718014,10.9588223821904,4.56617599257933,9.13235198515865,6.39264638961106,21.0044095658649,15.5249983747697,6.39264638961106,5.47941119109519,14.6117631762538,0.0867648014841346
"5WD6A",5.51058598850277,12.8580339731731,11.0211719770055,16.5317579655083,3.67372399233518,23.8792059501787,11.0211719770055,11.9396029750893,6.42901698658656,14.6948959693407,23.8792059501787,3.67372399233518,3.67372399233518,6.42901698658656,8.26587898275415,19.2870509597597,17.4501889635921,0,3.67372399233518,24.7976369482624,0.0815690019162057
"3UX2A",5.50782822685537,7.34377096914049,6.42579959799793,3.67188548457025,4.58985685571281,19.2773987939938,3.67188548457025,1.83594274228512,2.75391411342769,11.0156564537107,12.8515991959959,6.42579959799793,1.83594274228512,1.83594274228512,5.50782822685537,5.50782822685537,6.42579959799793,0,2.75391411342769,10.0976850825682,0.0820286288574382
"1KD7A",7.40311301149525,3.70155650574763,5.55233475862144,7.40311301149525,2.77616737931072,15.7316151494274,9.25389126436907,10.179280390806,1.85077825287381,9.25389126436907,20.3585607816119,11.1046695172429,1.85077825287381,7.40311301149525,5.55233475862144,8.32850213793216,10.179280390806,0.925389126436907,5.55233475862144,7.40311301149525,0.0746108735630933
"3E4GA",7.24455475945419,8.15012410438596,5.43341606959064,11.7724014841131,5.43341606959064,10.8668321391813,7.24455475945419,9.05569344931774,6.33898541452242,10.8668321391813,19.922525588499,13.5835401739766,4.52784672465887,5.43341606959064,4.52784672465887,9.05569344931774,3.62227737972709,3.62227737972709,5.43341606959064,7.24455475945419,0.0944306550682265
"2XJPA",13.7644810128522,1.83526413504696,11.9292168778052,13.7644810128522,7.34105654018784,6.42342447266436,8.25868860771132,24.776065823134,1.83526413504696,12.8468489453287,11.9292168778052,6.42342447266436,5.50579240514088,10.0939527427583,15.5997451478992,29.3642261607514,21.10553755304,3.67052827009392,18.3526413504696,11.9292168778052,0.08236793247652
"2RKKA",11.0336808651181,3.67789362170602,5.51684043255903,9.19473405426505,3.67789362170602,13.7921010813976,4.59736702713253,7.35578724341204,2.75842021627952,11.9531542705446,20.2284149193831,15.6310478922506,5.51684043255903,3.67789362170602,0.919473405426505,12.8726276759711,7.35578724341204,2.75842021627952,6.43631383798554,5.51684043255903,0.0805265945734948
"7CQ3A",11.8775797252389,18.2731995772906,14.6185596618325,12.7912397041034,10.0502597675098,21.0141795138842,13.7048996829679,13.7048996829679,11.8775797252389,16.4458796195615,21.9278394927487,26.4961393870713,7.30927983091623,15.532219640697,9.13659978864529,8.22293980978076,11.8775797252389,4.56829989432265,8.22293980978076,20.1005195350196,0.0863400211354708
"4H62Q",9.19584567563802,12.8741839458932,17.4721067837122,20.2308604864036,1.8391691351276,28.5071215944779,7.35667654051042,6.43709197294662,5.51750740538281,32.1854598647331,34.9442135674245,29.4267061620417,5.51750740538281,12.8741839458932,9.19584567563802,19.3112759188398,10.1154302432018,0,6.43709197294662,17.4721067837122,0.0804154324361978
"5HLZA",17.5658133725157,13.8677473993545,5.54709895974179,10.1696814261933,1.8490329865806,25.8864618121284,13.8677473993545,12.9432309060642,13.8677473993545,9.24516493290299,26.8109783054187,17.5658133725157,6.47161545303209,6.47161545303209,12.9432309060642,23.1129123322575,9.24516493290299,1.8490329865806,0.924516493290299,19.4148463590963,0.0754835067097014
"4F52E",18.4498378999129,14.7598703199303,33.2097082198433,21.2173135848999,11.9923946349434,53.5045299097475,32.2872163248476,25.8297730598781,9.22491894995646,42.4346271697997,87.6367300245864,43.3571190647954,12.914886529939,25.8297730598781,19.3723297949086,36.8996757998259,19.3723297949086,4.61245947497823,12.914886529939,23.9847892698868,0.0775081050043537
"3NK4A",22.9774053018737,19.3010204535739,16.543731817349,18.3819242414989,11.0291545448994,11.9482507569743,8.27186590867452,12.8673469690492,7.35276969659957,14.7055393931991,21.1392128777238,3.67638484829978,0.919096212074946,11.9482507569743,21.1392128777238,21.1392128777238,18.3819242414989,2.75728863622484,5.51457727244968,22.9774053018737,0.0809037879250538
"2VDUB",19.3991782302114,11.085244702978,28.6368821493597,30.4844229331894,6.46639274340381,24.0180301897856,15.7040966625521,16.6278670544669,17.5516374463818,36.9508156765932,32.331963717019,38.7983564604228,2.77131117574449,24.0180301897856,14.7803262706373,42.4934380280822,15.7040966625521,4.61885195957415,12.0090150948928,21.2467190140411,0.0762296080851706
"1LQVA",9.1567820639902,11.9038166831873,5.49406923839412,5.49406923839412,2.74703461919706,10.9881384767882,16.4822077151824,10.9881384767882,7.32542565119216,4.5783910319951,20.1449205407784,1.83135641279804,0.91567820639902,9.1567820639902,7.32542565119216,15.5665295087833,14.6508513023843,2.74703461919706,7.32542565119216,11.9038166831873,0.0843217936009796
"2A6ZA",5.48960060777658,8.23440091166487,16.4688018233297,16.4688018233297,1.82986686925886,6.40453404240601,14.6389349540709,18.2986686925886,0,7.31946747703544,17.3837352579592,11.8941346501826,2.74480030388829,10.9792012155532,8.23440091166487,20.1285355618475,10.9792012155532,3.65973373851772,7.31946747703544,14.6389349540709,0.08506656537057
"6FLGA",24.7097912916147,18.3035491048998,5.49106473146993,9.15177455244988,9.15177455244988,21.0490814706347,6.40624218671492,18.3035491048998,10.9821294629399,11.8973069181848,17.3883716496548,12.8124843734298,5.49106473146993,11.8973069181848,20.1339040153897,17.3883716496548,13.7276618286748,3.66070982097995,4.57588727622494,17.3883716496548,0.0848225447550119
"4I5VA",15.8515721660766,4.66222710766958,15.8515721660766,24.2435809598818,7.45956337227133,19.5813538522122,13.9866813230087,12.1217904799409,15.8515721660766,6.52711795073742,35.4329260182888,26.1084718029497,8.39200879380525,13.9866813230087,20.5137992737462,20.5137992737462,17.7164630091444,2.79733626460175,9.32445421533917,19.5813538522122,0.0675545784660833
"7KLJA",16.6220056352769,10.1578923326692,14.7751161202461,21.2392294228538,9.23444757515383,7.38755806012306,12.0047818477,26.7798979679461,15.6985608777615,19.392339907823,24.9330084529153,15.6985608777615,7.38755806012306,9.23444757515383,11.0813370901846,24.9330084529153,25.8564532104307,6.46411330260768,6.46411330260768,24.0095636954,0.076555242484617
"2PFTA",28.478690942616,28.478690942616,17.4546815454743,33.9906956411868,2.75600234928542,42.2587026890431,27.5600234928542,21.1293513445215,12.8613442966653,33.072028191425,54.2013795359465,44.0960375885667,10.1053419473799,19.2920164449979,21.1293513445215,45.0147050383285,25.7226885933306,2.75600234928542,21.1293513445215,33.072028191425,0.0813325502381944
